,latlng
1901,"浦东新区中大丽都('121.589022', '31.272451')"
1902,"浦东新区东一小区('121.596068', '31.270512')"
1903,"浦东新区寿一小区('121.583101', '31.273477')"
1904,"浦东新区博三小区('121.582877', '31.265971')"
1905,"浦东新区荷一小区('121.593581', '31.272309')"
1906,"浦东新区连城苑('121.585235', '31.258979')"
1907,"浦东新区柳博小区(博二小区)('121.584086', '31.262704')"
1908,"浦东新区荷三小区('121.596580', '31.265197')"
1909,"浦东新区柳博小区(博二小区)('121.584086', '31.262704')"
1910,"浦东新区金桥新城('121.609483', '31.262758')"
1911,"浦东新区东陆新村八街坊('121.600436', '31.277607')"
1912,"浦东新区金桥横街小区('121.590999', '31.252865')"
1913,"浦东新区东五小区(浦东)('121.544379', '31.221517')"
1914,"浦东新区金桥新村四街坊('121.590783', '31.264085')"
1915,"浦东新区阳光国际公寓('121.610916', '31.269527')"
1916,"浦东新区陈家宅小区(浦东大道)('121.572993', '31.266058')"
1917,"浦东新区丽都成品('121.589479', '31.275873')"
1918,"浦东新区环球翡翠湾花园(公寓)('121.532917', '31.153520')"
1919,"浦东新区金光小区('121.512791', '31.145132')"
1920,"浦东新区凌兆新村(三林路711弄)('121.489663', '31.141301')"
1921,"浦东新区中房樱桃苑('121.524531', '31.148129')"
1922,"浦东新区三林安居苑('121.525976', '31.145408')"
1923,"浦东新区浦发御园('121.534266', '31.147101')"
1924,"浦东新区岭南苑(凌兆路99弄)('121.492416', '31.142502')"
1925,"浦东新区浦发御园('121.534266', '31.147101')"
1926,"浦东新区杉林新月环林东路875弄('121.529558', '31.141787')"
1927,"浦东新区凌兆新村(上浦路201弄)('121.489663', '31.141301')"
1928,"浦东新区凌兆新村(上浦路202弄)('121.489663', '31.141301')"
1929,"浦东新区名嘉新苑('121.535794', '31.143890')"
1930,"浦东新区城林美苑西区（三舒路62弄）('121.502797', '31.124842')"
1931,"浦东新区凌兆新村(上浦路165弄)('121.489663', '31.141301')"
1932,"浦东新区三林新村(永泰路133弄)('121.512142', '31.136353')"
1933,"浦东新区同康苑('121.504379', '31.120297')"
1934,"浦东新区依水园一期('121.510045', '31.122820')"
1935,"浦东新区凌兆新村(凌兆路726弄)('121.489663', '31.141301')"
1936,"浦东新区依水园二期('121.508392', '31.122068')"
1937,"浦东新区三林新村(永泰路468弄)('121.512142', '31.136353')"
1938,"浦东新区东方康德家园一期('121.513978', '31.126238')"
1939,"浦东新区盛源公寓('121.527768', '31.144071')"
1940,"浦东新区杉林新月环林东路875弄('121.529558', '31.141787')"
1941,"浦东新区凌兆新村(上浦路69弄)('121.489663', '31.141301')"
1942,"浦东新区凌兆新村(上浦路336弄)('121.489663', '31.141301')"
1943,"浦东新区凌兆新村(上浦路510弄)('121.489663', '31.141301')"
1944,"浦东新区三新路5弄('121.506818', '31.139340')"
1945,"浦东新区凌兆新村(上浦路606弄)('121.489663', '31.141301')"
1946,"浦东新区保利林语溪(公寓)('121.537300', '31.131429')"
1947,"浦东新区浦发绿城永泰路1960弄('121.536698', '31.154710')"
1948,"浦东新区柳博小区(柳一小区)('121.584086', '31.262704')"
1949,"浦东新区金鹏苑('121.590379', '31.255995')"
1950,"浦东新区佳虹小区('121.614940', '31.267649')"
1951,"浦东新区博一小区('121.583518', '31.266963')"
1952,"浦东新区金新花苑('121.587844', '31.257546')"
1953,"浦东新区金鹏苑('121.590379', '31.255995')"
1954,"浦东新区连城苑('121.585235', '31.258979')"
1955,"浦东新区邮电小区(浦东)('121.588588', '31.265392')"
1956,"浦东新区中惠广场('121.609442', '31.253277')"
1957,"浦东新区中大丽都('121.589022', '31.272451')"
1958,"浦东新区东一小区('121.596068', '31.270512')"
1959,"浦东新区寿一小区('121.583101', '31.273477')"
1960,"浦东新区博三小区('121.582877', '31.265971')"
1961,"浦东新区荷一小区('121.593581', '31.272309')"
1962,"浦东新区连城苑('121.585235', '31.258979')"
1963,"浦东新区柳博小区(博二小区)('121.584086', '31.262704')"
1964,"浦东新区荷三小区('121.596580', '31.265197')"
1965,"浦东新区柳博小区(博二小区)('121.584086', '31.262704')"
1966,"浦东新区金桥新城('121.609483', '31.262758')"
1967,"浦东新区东陆新村八街坊('121.600436', '31.277607')"
1968,"浦东新区金桥横街小区('121.590999', '31.252865')"
1969,"浦东新区东五小区(浦东)('121.544379', '31.221517')"
1970,"浦东新区金桥新村四街坊('121.590783', '31.264085')"
1971,"浦东新区阳光国际公寓('121.610916', '31.269527')"
1972,"浦东新区陈家宅小区(浦东大道)('121.572993', '31.266058')"
1973,"浦东新区丽都成品('121.589479', '31.275873')"
1974,"浦东新区禹洲金桥国际('121.613736', '31.256113')"
1975,"浦东新区柳博小区(博二小区)('121.584086', '31.262704')"
1976,"浦东新区莱阳北小区('121.578113', '31.273525')"
1977,"浦东新区东五小区(浦东)('121.544379', '31.221517')"
1978,"浦东新区浦建小区('121.520547', '31.210053')"
1979,"浦东新区微山三村('121.511001', '31.207253')"
1980,"浦东新区欣晟家园('121.527917', '31.202198')"
1981,"浦东新区齐河三小区('121.515422', '31.183671')"
1982,"浦东新区宏润公寓('121.516117', '31.206571')"
1983,"浦东新区怡东花园(公寓)('121.526737', '31.203357')"
1984,"浦东新区峨山小区('121.523599', '31.213556')"
1985,"浦东新区塘东小区('121.528057', '31.213094')"
1986,"浦东新区微山新村('121.515364', '31.209440')"
1987,"浦东新区东方汇景苑('121.523600', '31.201994')"
1988,"浦东新区澳丽花园('121.518303', '31.207388')"
1989,"浦东新区东方金座('121.531093', '31.208404')"
1990,"浦东新区海运新村('121.514407', '31.207002')"
1991,"浦东新区蓝高小区('121.531716', '31.210723')"
1992,"浦东新区山泉花苑('121.525100', '31.214956')"
1993,"浦东新区东南华庭('121.517050', '31.205692')"
1994,"浦东新区蓝高小区('121.531716', '31.210723')"
1995,"浦东新区微山新村('121.515364', '31.209440')"
1996,"浦东新区宁阳小区('121.517816', '31.212481')"
1997,"浦东新区宁阳小区('121.517816', '31.212481')"
1998,"浦东新区微山二村('121.513534', '31.208331')"
1999,"浦东新区南泉小区('121.522174', '31.213072')"
